ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
tour_massif_marseilleveyre.4,MultiLineString,1,293,5.376251877,43.222134857
tour_massif_marseilleveyre.4,MultiLineString,1,294,5.376304143,43.222149005
tour_massif_marseilleveyre.4,MultiLineString,1,295,5.376604829,43.222159484
tour_massif_marseilleveyre.4,MultiLineString,1,296,5.376696223,43.222137673
tour_massif_marseilleveyre.4,MultiLineString,1,297,5.376979017,43.222042354
tour_massif_marseilleveyre.4,MultiLineString,1,298,5.377167433,43.221986009
tour_massif_marseilleveyre.4,MultiLineString,1,299,5.377267876,43.221974798
tour_massif_marseilleveyre.4,MultiLineString,1,300,5.377336991,43.221949878
tour_massif_marseilleveyre.4,MultiLineString,1,301,5.377414113,43.22194008
tour_massif_marseilleveyre.4,MultiLineString,1,302,5.377512912,43.221948703
tour_massif_marseilleveyre.4,MultiLineString,1,303,5.37765717,43.221925727
tour_massif_marseilleveyre.4,MultiLineString,1,304,5.377762909,43.221893701
tour_massif_marseilleveyre.4,MultiLineString,1,305,5.377838845,43.221855131
tour_massif_marseilleveyre.4,MultiLineString,1,306,5.37795253,43.221777034
tour_massif_marseilleveyre.4,MultiLineString,1,307,5.378183158,43.221550573
tour_massif_marseilleveyre.4,MultiLineString,1,308,5.378223521,43.221484889
tour_massif_marseilleveyre.4,MultiLineString,1,309,5.378253516,43.22146623
tour_massif_marseilleveyre.4,MultiLineString,1,310,5.378226927,43.22141822
tour_massif_marseilleveyre.4,MultiLineString,1,311,5.378215128,43.221370784
tour_massif_marseilleveyre.4,MultiLineString,1,312,5.378225414,43.221202273
tour_massif_marseilleveyre.4,MultiLineString,1,313,5.378151648,43.221054512
tour_massif_marseilleveyre.4,MultiLineString,1,314,5.378191314,43.220942048
tour_massif_marseilleveyre.4,MultiLineString,1,315,5.378262574,43.220819889
tour_massif_marseilleveyre.4,MultiLineString,1,316,5.378318919,43.220753853
tour_massif_marseilleveyre.4,MultiLineString,1,317,5.378442214,43.220670144
tour_massif_marseilleveyre.4,MultiLineString,1,318,5.378532264,43.220645661
tour_massif_marseilleveyre.4,MultiLineString,1,319,5.378633045,43.220612843
tour_massif_marseilleveyre.4,MultiLineString,1,320,5.378674845,43.220611922
tour_massif_marseilleveyre.4,MultiLineString,1,321,5.378705358,43.22060585
tour_massif_marseilleveyre.4,MultiLineString,1,322,5.378727006,43.220593674
tour_massif_marseilleveyre.4,MultiLineString,1,323,5.378759607,43.220578557
tour_massif_marseilleveyre.4,MultiLineString,1,324,5.378798763,43.220573195
tour_massif_marseilleveyre.4,MultiLineString,1,325,5.378803835,43.220546985
tour_massif_marseilleveyre.4,MultiLineString,1,326,5.37880328,43.220533499
tour_massif_marseilleveyre.4,MultiLineString,1,327,5.378770722,43.220519818
tour_massif_marseilleveyre.4,MultiLineString,1,328,5.378707875,43.220517603
tour_massif_marseilleveyre.4,MultiLineString,1,329,5.378681724,43.22051008
tour_massif_marseilleveyre.4,MultiLineString,1,330,5.378664889,43.220489753
tour_massif_marseilleveyre.4,MultiLineString,1,331,5.378668584,43.220459974
tour_massif_marseilleveyre.4,MultiLineString,1,332,5.378702045,43.220435839
tour_massif_marseilleveyre.4,MultiLineString,1,333,5.378752938,43.220416719
tour_massif_marseilleveyre.4,MultiLineString,1,334,5.378799582,43.220413891
tour_massif_marseilleveyre.4,MultiLineString,1,335,5.378820741,43.220419724
tour_massif_marseilleveyre.4,MultiLineString,1,336,5.37886254,43.220418803
tour_massif_marseilleveyre.4,MultiLineString,1,337,5.378914768,43.220432051
tour_massif_marseilleveyre.4,MultiLineString,1,338,5.378952317,43.220447422
tour_massif_marseilleveyre.4,MultiLineString,1,339,5.378986814,43.220448461
tour_massif_marseilleveyre.4,MultiLineString,1,340,5.379024852,43.220445823
tour_massif_marseilleveyre.4,MultiLineString,1,341,5.379092772,43.220421828
tour_massif_marseilleveyre.4,MultiLineString,1,342,5.379190575,43.220376476
tour_massif_marseilleveyre.4,MultiLineString,1,343,5.379158742,43.220290786
tour_massif_marseilleveyre.4,MultiLineString,1,344,5.37917079,43.220224826
tour_massif_marseilleveyre.4,MultiLineString,1,345,5.379074159,43.220029874
tour_massif_marseilleveyre.4,MultiLineString,1,346,5.379058338,43.219974428
tour_massif_marseilleveyre.4,MultiLineString,1,347,5.379056506,43.21984038
tour_massif_marseilleveyre.4,MultiLineString,1,348,5.379036788,43.219720226
tour_massif_marseilleveyre.4,MultiLineString,1,349,5.379035868,43.219668051
tour_massif_marseilleveyre.4,MultiLineString,1,350,5.378990395,43.219609659
tour_massif_marseilleveyre.4,MultiLineString,1,351,5.378968532,43.219586743
tour_massif_marseilleveyre.4,MultiLineString,1,352,5.378942944,43.219563009
tour_massif_marseilleveyre.4,MultiLineString,1,353,5.378921155,43.219541891
tour_massif_marseilleveyre.4,MultiLineString,1,354,5.378904284,43.219520665
tour_massif_marseilleveyre.4,MultiLineString,1,355,5.378891175,43.219501155
tour_massif_marseilleveyre.4,MultiLineString,1,356,5.378873741,43.21949614
