ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
tour_mont_puget.2,MultiLineString,1,154,5.454548451,43.227056418
tour_mont_puget.2,MultiLineString,1,155,5.454666658,43.227098367
tour_mont_puget.2,MultiLineString,1,156,5.455104577,43.227191813
tour_mont_puget.2,MultiLineString,1,157,5.455155004,43.227257622
tour_mont_puget.2,MultiLineString,1,158,5.455157825,43.227347103
tour_mont_puget.2,MultiLineString,1,159,5.45496655,43.227659056
tour_mont_puget.2,MultiLineString,1,160,5.454928712,43.22776773
tour_mont_puget.2,MultiLineString,1,161,5.454927755,43.227884116
tour_mont_puget.2,MultiLineString,1,162,5.45498096,43.228044177
tour_mont_puget.2,MultiLineString,1,163,5.455058428,43.228155449
tour_mont_puget.2,MultiLineString,1,164,5.455410685,43.228442441
tour_mont_puget.2,MultiLineString,1,165,5.455731575,43.228570674
tour_mont_puget.2,MultiLineString,1,166,5.456026276,43.228650275
tour_mont_puget.2,MultiLineString,1,167,5.456306954,43.228787881
tour_mont_puget.2,MultiLineString,1,168,5.456820918,43.228773665
tour_mont_puget.2,MultiLineString,1,169,5.457035594,43.228826556
tour_mont_puget.2,MultiLineString,1,170,5.457260911,43.228848966
tour_mont_puget.2,MultiLineString,1,171,5.457571004,43.22897492
tour_mont_puget.2,MultiLineString,1,172,5.457940095,43.229038333
tour_mont_puget.2,MultiLineString,1,173,5.45818739,43.22925022
tour_mont_puget.2,MultiLineString,1,174,5.458350144,43.229303391
tour_mont_puget.2,MultiLineString,1,175,5.458460485,43.229299168
tour_mont_puget.2,MultiLineString,1,176,5.458637584,43.229261477
tour_mont_puget.2,MultiLineString,1,177,5.459004634,43.229066016
tour_mont_puget.2,MultiLineString,1,178,5.45910965,43.229029246
tour_mont_puget.2,MultiLineString,1,179,5.459378945,43.229015011
tour_mont_puget.2,MultiLineString,1,180,5.45946226,43.229058201
tour_mont_puget.2,MultiLineString,1,181,5.459925069,43.229504112
tour_mont_puget.2,MultiLineString,1,182,5.460152433,43.229663982
tour_mont_puget.2,MultiLineString,1,183,5.460286543,43.229732292
tour_mont_puget.2,MultiLineString,1,184,5.460603896,43.229803085
tour_mont_puget.2,MultiLineString,1,185,5.461231887,43.229994948
tour_mont_puget.2,MultiLineString,1,186,5.461632455,43.230175705
tour_mont_puget.2,MultiLineString,1,187,5.461951153,43.230202906
tour_mont_puget.2,MultiLineString,1,188,5.462474533,43.230215807
tour_mont_puget.2,MultiLineString,1,189,5.462888049,43.230198004
tour_mont_puget.2,MultiLineString,1,190,5.462987384,43.230180979
tour_mont_puget.2,MultiLineString,1,191,5.463180058,43.230107376
tour_mont_puget.2,MultiLineString,1,192,5.463609768,43.229981656
tour_mont_puget.2,MultiLineString,1,193,5.463833279,43.229765516
