ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
fontaine_voire.3,MultiLineString,1,137,5.390220095,43.224278744
fontaine_voire.3,MultiLineString,1,138,5.390200571,43.224342171
fontaine_voire.3,MultiLineString,1,139,5.390160815,43.224422245
fontaine_voire.3,MultiLineString,1,140,5.390113757,43.224474582
fontaine_voire.3,MultiLineString,1,141,5.390071245,43.224547518
fontaine_voire.3,MultiLineString,1,142,5.389941251,43.224647588
fontaine_voire.3,MultiLineString,1,143,5.389897696,43.224695348
fontaine_voire.3,MultiLineString,1,144,5.389853506,43.224757522
fontaine_voire.3,MultiLineString,1,145,5.389819488,43.224827569
fontaine_voire.3,MultiLineString,1,146,5.389798622,43.224858628
fontaine_voire.3,MultiLineString,1,147,5.389678612,43.224962077
fontaine_voire.3,MultiLineString,1,148,5.389563893,43.22504471
fontaine_voire.3,MultiLineString,1,149,5.389536657,43.225070511
fontaine_voire.3,MultiLineString,1,150,5.38936337,43.225135541
fontaine_voire.3,MultiLineString,1,151,5.38931281,43.225162758
fontaine_voire.3,MultiLineString,1,152,5.38927816,43.225187823
fontaine_voire.3,MultiLineString,1,153,5.389229797,43.225238389
fontaine_voire.3,MultiLineString,1,154,5.389145183,43.225275359
fontaine_voire.3,MultiLineString,1,155,5.388940374,43.225351886
fontaine_voire.3,MultiLineString,1,156,5.388857101,43.225391526
fontaine_voire.3,MultiLineString,1,157,5.388683961,43.225460152
fontaine_voire.3,MultiLineString,1,158,5.388638317,43.225516957
fontaine_voire.3,MultiLineString,1,159,5.388620206,43.225584852
fontaine_voire.3,MultiLineString,1,160,5.388602842,43.225611335
fontaine_voire.3,MultiLineString,1,161,5.388538569,43.225664052
fontaine_voire.3,MultiLineString,1,162,5.388356819,43.225762566
fontaine_voire.3,MultiLineString,1,163,5.388253163,43.225844953
fontaine_voire.3,MultiLineString,1,164,5.388201335,43.225871297
fontaine_voire.3,MultiLineString,1,165,5.388119923,43.225926194
fontaine_voire.3,MultiLineString,1,166,5.387988363,43.225958802
fontaine_voire.3,MultiLineString,1,167,5.387929602,43.226025796
fontaine_voire.3,MultiLineString,1,168,5.387859924,43.226096632
fontaine_voire.3,MultiLineString,1,169,5.387715055,43.226224026
fontaine_voire.3,MultiLineString,1,170,5.387606218,43.226300227
fontaine_voire.3,MultiLineString,1,171,5.387557147,43.22633371
fontaine_voire.3,MultiLineString,1,172,5.387468433,43.22636087
fontaine_voire.3,MultiLineString,1,173,5.387398796,43.226373209
fontaine_voire.3,MultiLineString,1,174,5.387379644,43.226386232
fontaine_voire.3,MultiLineString,1,175,5.387369094,43.226458459
fontaine_voire.3,MultiLineString,1,176,5.387354375,43.226489382
fontaine_voire.3,MultiLineString,1,177,5.387295015,43.226571688
fontaine_voire.3,MultiLineString,1,178,5.387254922,43.226613971
fontaine_voire.3,MultiLineString,1,179,5.387213936,43.226634676
fontaine_voire.3,MultiLineString,1,180,5.387061732,43.226674039
fontaine_voire.3,MultiLineString,1,181,5.386978084,43.226704686
fontaine_voire.3,MultiLineString,1,182,5.386937695,43.226710079
fontaine_voire.3,MultiLineString,1,183,5.386853457,43.226666945
